genes	entrezID	logFC	AveExpr	t	P.Value	adj.P.Val	B
Dynlt1a	100310872	0.266171825498442	2.76826818783736	3.33049911116378	0.00444113270928685	0.00658884554107097	-3.72412992979164
Dbnl	13169	0.132827424262651	6.59362273102144	3.32532682803488	0.00448897958576075	0.00665780217603793	-4.46130425606558
Brip1os	74038	0.110103845696654	7.26061956960067	3.31975251304583	0.0045411192790675	0.00673308173688559	-4.51667777375042
Apip	56369	0.230050503147635	3.71568972824261	3.31910905193075	0.00454717654551507	0.0067413784636412	-4.01621286916068
Zfp131	72465	0.132361714575826	6.29926797667323	3.31187725511439	0.00461580821141315	0.00684173886096007	-4.46556659103821
Ran	19384	0.11158362895368	9.34080911626388	3.30738523078636	0.00465895585035487	0.00690289198116081	-4.62649955358242
Rubcnl	271221	1.14274221655888	-1.97839624339886	3.30542086041285	0.0046779500760618	0.00692822336351234	-2.43158303015544
Gm9821	100310873	0.948918457976212	-1.19155108673077	3.3044242944835	0.00468761562957577	0.00694183452150296	-2.58496015663705
Rbm12b1	72397	0.348858112750598	1.58539745390158	3.29994164324159	0.00473133807518616	0.00700587225528883	-3.42252017794846
Rps8	20116	0.154810007855508	9.44817421598156	3.30790579956721	0.0047346859520086	0.00701011890674482	-4.64021530860266
Ndufb4	68194	0.358649247559513	2.59132317172808	3.29886460818103	0.00474190335219665	0.00702009328625424	-3.74157241294406
B4galt6	56386	0.243444507559163	5.08628836362444	3.37295343352146	0.00483493019332698	0.00715201442209174	-4.30239387259431
Brox	71678	0.139886329262192	5.42944662013256	3.28670436617935	0.00486282792246659	0.00719255338081488	-4.42254026224368
Washc1	68767	0.194141894055932	5.47755321083142	3.28613264379119	0.00488713090347676	0.0072255728288472	-4.42884500654148
Rorb	225998	0.942738232207965	-0.77027208438307	3.28067334405791	0.00492393251761674	0.00727703717012143	-2.72319534329525
Polg2	50776	0.318492990926524	2.50374853718502	3.27998135985931	0.00493099205111085	0.00728673309373989	-3.75114172615224
Ptprcap	19265	1.09361836723372	-1.52777311064485	3.27787253343512	0.00495256802511892	0.00731639613380064	-2.54998105117478
Cxcl10	15945	0.204412701612681	3.57850968549492	3.27534377697121	0.00497856395557208	0.007354055940037	-4.09585818364131
Gm7860	665947	1.01379636205224	-2.28668118325028	3.27402286259449	0.00499219690015303	0.00737270252008445	-2.43317572755888
Kif11	16551	0.118746529098237	8.19853855424129	3.26726183351933	0.00506255840274769	0.00747434833018628	-4.6674350230233
Supv3l1	338359	0.147482670824846	5.56571097460729	3.26556343305226	0.00508038755680891	0.00749839739841864	-4.48980634833565
Commd5	66398	0.212208869008315	3.69847782125727	3.26531351981911	0.00508301630014196	0.00750151925632751	-4.1230249477787
Mutyh	70603	0.212974234654207	3.37507997055248	3.26327437021909	0.00510451581518065	0.00753248716877435	-4.03367047404788
Wdr38	76646	1.31589176393501	-2.17750839998933	3.26053064158027	0.00513358632983739	0.00757308978220432	-2.46413300928439
Ppp1r14b	18938	0.241668278537198	7.50934568440019	3.48818044431481	0.00517503845897495	0.00763346917105515	-4.49763320153552
Fam208b	105203	0.348869685883219	6.69475477263297	3.69943096841908	0.00519685470671136	0.00766410135765611	-4.31361719851948
Rrp1	18114	0.127935823383956	7.77578045288055	3.25329146014865	0.00521107761065964	0.00768430081588034	-4.67915995009866
Arhgef4	226970	0.707106694207142	0.500404035759362	3.24938914661419	0.00525332949437321	0.00774426025381663	-3.16663187366956
Gm7497	665111	1.17783780346789	-2.14041752079941	3.24893094375209	0.00525831285928724	0.00775004214154888	-2.54259511077204
Sh3rf1	59009	0.172960643138675	5.11632786614416	3.24399462618586	0.00531229772807981	0.00782723904129261	-4.46426107825488
Gm13204	100043151	0.527238807814599	1.05619235446075	3.24205184912643	0.00533369474604307	0.00785718058100909	-3.35219960246145
Gm5815	545216	1.28376530882796	-2.62234773885833	3.23834246781724	0.00537478592621699	0.0079120951903819	-2.41215886453304
Atad5	237877	0.192854378770005	6.03080027466446	3.26808787240237	0.00537530607792411	0.0079120951903819	-4.56835384721669
Dnah11	13411	2.35016700404256	-3.28956814242158	3.30527485556533	0.00539938336151692	0.00794433296850168	-2.27744675537745
Rpusd2	271842	0.217365495623235	3.30381669415875	3.23477841347747	0.00541456261314162	0.00796586437626375	-4.07848563127097
Trappc2	66226	0.232351833323045	3.10405871642154	3.23221069238803	0.0054434002893069	0.00800667720298253	-4.00461476318598
Psma2	19166	0.119091127166852	7.40287714399127	3.23085768915302	0.00545865680353898	0.00802830946254057	-4.70675108231789
Ube3c	100763	0.124047024196877	7.50988286551131	3.23003998151682	0.00546789782895995	0.00804028145472556	-4.71344934636239
Mapk12	29857	0.186448111254102	4.53197997524704	3.22665703615681	0.00550629387599905	0.00809511105715572	-4.39863495327023
Ssbp4	76900	0.174005008024595	6.08041645249132	3.2265821938172	0.00550714633997898	0.00809554946072192	-4.62606665436591
6530409C15Rik	76224	1.04334845572039	-0.83267635478384	3.22544278791076	0.00552014047254744	0.00811383433048485	-2.85922028577637
Fan1	330554	0.218748416549721	3.01369117635311	3.22383637348615	0.00553851210196159	0.00814001889326333	-4.01410080187037
Dnm3os	474332	0.281017753004127	2.83045313468515	3.2207285911794	0.0055742260220687	0.00819085968594925	-3.92833218957717
D6Ertd527e	52372	0.800980675711193	-1.40622934938242	3.21887428999993	0.00559564372995589	0.00822150410620016	-2.74111463063621
Ccdc174	232236	0.140449085383473	4.54483733358177	3.21505733619143	0.00563998739542861	0.00828332387105383	-4.41929388073038
Dgcr8	94223	0.125422424607818	6.2408114380021	3.21506792515061	0.00563986389775997	0.00828332387105383	-4.65701874668576
Mettl21a	67099	0.204064923820277	3.74393676452282	3.2137729515796	0.00565498687711208	0.00830284864566738	-4.22642715277221
Tor1aip2	240832	0.110876500370834	7.6136410465591	3.2106243138612	0.00569192497664657	0.00835624245742284	-4.7580924718846
Lrrc29	234684	0.497722888533555	1.15178616735605	3.20998039732041	0.00569950841185797	0.00836569388640313	-3.42901599806955
Traf2	22030	0.168588677455491	5.52313015204853	3.20979265329064	0.00570172136406287	0.00836810110967668	-4.59389854686247
Synpo2	118449	0.746191513427384	-0.966422242151913	3.20870264317868	0.00571458619933179	0.00838529696880049	-2.84111785779109
Ccdc125	76041	0.518072546666156	1.20334242850069	3.20827927042263	0.00571959079411548	0.00839179740219494	-3.46285529087113
Scarf1	380713	1.42721802303615	-2.19108113107129	3.20787167476087	0.00572441298881866	0.00839654087431474	-2.55359448459429
Fbxl6	30840	0.200448895939457	5.50896504872897	3.23325216316022	0.00572454840657443	0.00839654087431474	-4.57380017580806
Slc7a6	330836	0.125590687192367	7.19583729761064	3.20746316576042	0.00572925002553623	0.00840259321949816	-4.74173771359265
Wdr53	68980	0.241787486353317	3.6312052793846	3.20594493506317	0.00574726242726506	0.00842562631864233	-4.2281809065039
Zfp112	57745	0.359056759797221	1.32590238944019	3.20163765208146	0.00579866988176276	0.00849587444006689	-3.52837872985917
Stk38	106504	0.106746108508861	6.7423641399951	3.19941090825808	0.00582542419194127	0.00853165002982996	-4.72945636235704
Arl1	104303	0.113647962280369	7.14132226355067	3.19433091703565	0.0058869181235492	0.00861911849564551	-4.76594443138191
Gm13341	100504638	1.15561198217869	-2.39454138190026	3.1938407354002	0.00589288568881368	0.0086269909161885	-2.56851167099376
Gm10382	639281	0.894023532942371	-1.0944220447738	3.19344589407391	0.00589769691281241	0.00863316908283605	-2.7954404831157
1810044D09Rik	69798	0.577272601922061	-0.0311803368646321	3.19043904821987	0.00593446360970229	0.00868437786627709	-3.13605617320394
Degs1	13244	0.110661877411527	7.28923470609164	3.19018093643167	0.00593763025643592	0.00868814140708305	-4.78364120971642
Ndufa12	66414	0.155022482931955	5.44132361577375	3.18982843464817	0.0059419576268648	0.00869099069677421	-4.62646094243181
Ccl25	20300	0.201459062749732	3.31798587773016	3.18865717105676	0.00595635866067077	0.00871118199637101	-4.1705467149785
Wrap53	216853	0.187954864204789	4.78882900295465	3.18416713018593	0.00601188546093064	0.00879062959679176	-4.53086204465883
Gm15542	100043546	0.662180191955047	-0.0676070592131025	3.18405372680779	0.00601329448726438	0.00879180973783619	-3.15340743545557
Slf2	226151	0.154749230763604	6.89247997409488	3.18277835508024	0.00602916335966923	0.00881412871897996	-4.77136532866968
Pwwp2a	70802	0.13817127760332	4.70259595998491	3.18183412299843	0.00604093867425051	0.0088304593951264	-4.52258127969993
Fgd6	13998	0.212935467882208	4.65921660150565	3.1802397560179	0.00606087330169898	0.00885782624020565	-4.50792218189904
Rnmt	67897	0.127504399541664	5.92737059145512	3.179559079568	0.00606940370133035	0.00886921225834678	-4.70211378800579
Crk	12928	0.129580979824245	7.79310821497385	3.17952121918687	0.00606987852488254	0.00886921225834678	-4.82932799908308
Gm10138	102640369	0.377547587357061	1.24229117998122	3.17750765552688	0.006095184474837	0.008904407325412	-3.58506052769783
Syngr4	58867	1.19808059192983	-2.55912219546798	3.17549142771254	0.0061206283780314	0.00893889591936073	-2.6135960230706
Nfx1	74164	0.110735551915688	6.92187509519432	3.17386832295276	0.00614118747791717	0.00896354394948119	-4.79454343000446
Dmap1	66233	0.169402854740123	5.09968165526621	3.1735488576547	0.00614524202380577	0.00896856564745275	-4.61068259628919
D330041H03Rik	654822	0.347500455166383	1.89831775194521	3.1729113177757	0.00615334137335464	0.00897859181810368	-3.77998960052207
Yipf4	67864	0.127497151950569	5.93856218451789	3.17291218173026	0.00615333039048357	0.00897859181810368	-4.71485486337957
Samm50	68653	0.118086404082699	7.08508126905914	3.16896806904548	0.00620367155687339	0.00904841489511611	-4.81570258452653
Usp1	230484	0.114799480852144	7.83065091627673	3.16571900192053	0.00624544690345189	0.00910602536161878	-4.86022707797089
Tatdn2	381801	0.116500961995093	6.46380634460136	3.16490426672885	0.00625596598306271	0.00911820913420623	-4.78246831196374
Depdc7	211896	0.244725176732598	2.87170028539926	3.16301091124627	0.00628047881118759	0.00915221725194112	-4.10892892700019
Mtf1	17764	0.170494326791444	5.04984413622982	3.1624265469448	0.00628806357954326	0.00916235600985722	-4.6162035433988
Grk5	14773	0.180436826517489	4.04338875509952	3.16228005109682	0.00628996644327464	0.00916421445091964	-4.41564189205674
Crebbp	12914	0.190161123307998	6.51375288936558	3.2199492372297	0.00632414358199592	0.00921309008165095	-4.74922724936622
Kif1b	16561	0.457129761542759	7.63887303850334	3.77885452381813	0.00638424993099069	0.00929787162150265	-4.4572330598382
Abhd15	67477	1.20060111544445	-2.14278926062115	3.15349366434596	0.00640514050744657	0.00932736612679608	-2.67512937830589
Catsperd	106757	1.19393839161959	-2.23652820282047	3.15142425888988	0.00643256831567577	0.00936543987427834	-2.73638844091264
Gabrb1	14400	0.944500772327572	-1.54303393855264	3.15057298316909	0.00644388471708293	0.0093809807811934	-2.7962762685718
H2-Bl	14963	1.20643602477672	-2.35013374160039	3.14845344245946	0.00647214620576079	0.00941930724206279	-2.6930811719236
Gm3362	108168233	0.636450383158029	-0.38762878578828	3.14791887641163	0.00647929329079749	0.009428769334003	-3.11857012289472
Popdc2	64082	1.33022721227922	-2.33405819949808	3.14620110791513	0.00650231243228936	0.00946038204861224	-2.6973670000069
Gm15567	100503685	1.176486931891	-2.30872303680018	3.14593534192709	0.00650588106114459	0.0094646313524978	-2.67628754505063
Fam174a	67698	0.22327054264387	3.21955992090887	3.14379110868236	0.00653474400778793	0.00950567383505134	-4.22823625951086
4930473A02Rik	321014	0.870581418296851	-0.906506613083613	3.13825498024707	0.00660984995992028	0.00961109691534054	-3.00583694866942
Trip13	69716	0.119903746811221	6.27065003728155	3.13644557936142	0.00663458141735307	0.00964417756586972	-4.82409360831954
1700017B05Rik	74211	0.127924667400761	5.68906314441654	3.13282334762539	0.00668436585004916	0.00971390736834556	-4.77878907516317
Thada	240174	0.146847516822737	6.08325020491022	3.13281026833997	0.00668454627955917	0.00971390736834556	-4.81570327323738
Pfkfb1	18639	0.273422692786288	2.61116916734959	3.1314250818612	0.00670368223070388	0.00973777898944633	-4.09748859331262
Zfp654	72020	0.203252345117505	5.07799501767622	3.14375757717137	0.00670430682718556	0.00973777898944633	-4.6726106122081
Tmem129	68366	0.150979490104956	4.88017519235711	3.13126045115236	0.00670596014614885	0.0097392118817391	-4.65024857349271
Chd6	71389	0.165851296568022	5.60303884062694	3.13118346925841	0.00670702556932536	0.00973979076014777	-4.76080292567931
Ap3m2	64933	0.190043430565582	3.60860097689049	3.12797295071381	0.00675160787657183	0.00979981265222247	-4.37201608003579
Lefty1	13590	1.88187601017543	-3.18995356986342	3.13980310144037	0.00676535356755668	0.00981766062669973	-2.57981032416352
Gm44507	108167447	0.950302617041589	-0.548009472187798	3.12401042616339	0.00680703592494994	0.00987618622427922	-3.11153771619237
Atf2	11909	0.129004777865757	6.36163815271672	3.12237562649845	0.00683003414359727	0.00990856959687939	-4.85765226888185
Ankrd50	99696	0.148065129526032	6.95844209783154	3.12045696352341	0.0068571234659621	0.00994688105510403	-4.90394429144215
Slc2a4	20528	1.20958784755103	-2.69665519407992	3.12036085237002	0.00685848322793846	0.00994786554391948	-2.60905183985423
Skap2	54353	0.148517136711428	5.16666831257535	3.11226815489644	0.00697393575794536	0.0101092998888994	-4.73948076714796
4930556M19Rik	75259	0.676398050651936	-0.307428445904673	3.11180313761405	0.00698062770696547	0.0101159885194898	-3.25520357830394
Ube2w	66799	0.149541057001581	5.0588461888141	3.11183753923992	0.00698013242494597	0.0101159885194898	-4.72469950080519
Rnf111	93836	0.127894938509478	6.11297537656265	3.11071519473495	0.00699630875822314	0.0101377069169253	-4.86260416530313
Megf11	214058	0.790002769077394	-0.648952123630695	3.10819134468927	0.00703282004227373	0.0101896011841534	-3.09814356296743
Ift27	67042	0.188905837199839	4.47770577360229	3.10757486473857	0.00704176684646846	0.0102015519301248	-4.63101988058794
Fam13b	225358	0.193032753444012	5.9969239422663	3.15071768091901	0.00706526384179514	0.0102345773751126	-4.81677666742178
A930004J17Rik	319635	0.575910503337116	2.6015747264225	3.32666028068423	0.00708482608103575	0.0102608794982259	-3.93064350564312
Cops9	66915	0.187363016273197	4.39908030269998	3.09954359152919	0.00715935226671535	0.0103636768293007	-4.62754254515696
2010320M18Rik	72093	0.289620992097639	2.40481692814476	3.09918101462964	0.00716470612497876	0.0103703991340244	-4.096005565038
3110067C02Rik	100417581	1.15263104933208	-1.57509988571879	3.09804433415476	0.00718151607343856	0.0103937003337935	-2.94143381389664
Clpp	53895	0.186139717332031	5.80120409559927	3.12044703955077	0.00719394141968045	0.0104106517760678	-4.83968464789823
Fam234a	106581	0.126363165535693	5.95419754061234	3.09513819726646	0.00722467068650016	0.0104530500294226	-4.87727412160713
Pip5kl1	227733	1.25544655958883	-2.12290438604531	3.09395712565825	0.00724228188237007	0.0104774929847362	-2.78607719579461
Exoc2	66482	0.119701204670533	5.27036068825283	3.09057866631621	0.00729289253174431	0.0105465334968968	-4.79965093058998
Arhgap5	11855	0.336921936557059	7.503590607833	3.52619227745799	0.00733355489814895	0.0106011384444144	-4.69558915469655
5730480H06Rik	70592	0.19483322847522	3.77364568925602	3.0869753964895	0.00734725473387199	0.0106188405544166	-4.50182844437529
Mrps17	66258	0.127002860256223	5.94345829324644	3.0864885492688	0.00735463028066758	0.0106284485880509	-4.89494602318085
Eif4a3	192170	0.120441554824942	7.62703147097098	3.0860717075843	0.00736095106265151	0.0106365305917182	-5.01434380489697
Cdc14b	218294	0.242247431591154	4.94968674261761	3.16833423587273	0.00737581751768246	0.0106564284583451	-4.68656418702372
Rab35	77407	0.118239450081341	6.75043026831387	3.08506880824585	0.0073761804541879	0.0106564284583451	-4.96470716186484
B4galnt2	14422	0.677391174328654	-0.420619163545385	3.08478212372076	0.00738053956089164	0.0106616715286701	-3.22978173852531
Cdc23	52563	0.11527586535715	6.44994811759236	3.08462690332393	0.00738290078224956	0.0106640277715128	-4.94392136952754
Npc1	18145	0.144923926284904	5.20568503685979	3.08299388750724	0.0074077874194581	0.0106978587155038	-4.79638759949157
0610012G03Rik	106264	0.175115817745804	5.11125984262872	3.08172844175819	0.0074271291775118	0.0107238296250271	-4.80016612771725
Mrps33	14548	0.255740701699791	3.00497056722879	3.08081415997293	0.0074411344777913	0.0107428299083345	-4.3135370513458
Tmem71	213068	0.833608812160341	-0.819832644301077	3.07914609170647	0.00746675355798434	0.0107776857859393	-3.13651279091145
